sentence,label
Nyrstar también ha acordado suministrar a Talvivaara hasta 150.000 toneladas de ácido sulfúrico al año para su uso en el proceso de lixiviación de Talvivaara durante el período de suministro del zinc en concentrado.,2
Las ventas han aumentado en otros mercados de exportación .,2
Las ventas aumentaron debido al crecimiento de las tasas de mercado y al aumento de las operaciones .,2
El acuerdo refuerza nuestra asociación a largo plazo con Nokia Siemens Networks .,2
"La empresa también estima que las inversiones ya realizadas darán lugar a un aumento de sus ventas netas para 2010 con respecto a 2009, cuando alcanzaron los 141,7 millones EUR .",2
"La cartera de pedidos de la empresa ascendía a 1,5 millones de euros , 2.2 millones de dólares el 30 de septiembre de 2007 , 24,2 puntos porcentuales el año , con pedidos internacionales por valor de 365 millones de euros , 534,3 millones de dólares .",2
"La empresa dijo que la demanda de papel aumentó en todos sus principales mercados , incluyendo los de publicación , y que aumentó los precios medios de papel en un 4 por ciento en comparación con el año pasado .",2
"El segundo mayor fabricante de acero inoxidable del mundo dijo que el beneficio neto en el período de tres meses hasta el 31 de diciembre aumentó a 603 millones de euros 781 millones de dólares , es decir , 33 4,31 dólares por acción , de 172 millones de euros , es decir , 0,94 euros por acción , el año anterior .",2
"Los ingresos de Seppala aumentaron un 0,2 % hasta alcanzar los 10 millones de euros . En Finlandia , los ingresos disminuyeron un 2,4 % hasta alcanzar los 6,8 millones de euros , mientras que las ventas en el extranjero aumentaron un 6,2 % hasta alcanzar los 3,3 millones de euros . Las ventas aumentaron en todos los países bálticos , así como en Rusia y Ucrania .",2
"Las acciones de Standard Chartered ( STAN ) aumentaron un 1,2 % en el FTSE 100 , mientras que las acciones de Royal Bank of Scotland ( RBS ) aumentaron un 2 % y las acciones de Barclays ( BARC ) ( BCS ) aumentaron un 1,7 % .",2
Acciones de Nokia Corp. subió el jueves después de que el fabricante de teléfonos celulares dijo que sus ganancias del tercer trimestre casi se duplicó y su participación en el mercado mundial de teléfonos móviles aumentó.,2
"En su informe financiero , publicado el viernes , SEB dijo que su beneficio neto se elevó a SEK6 .745 millones en 2010 a partir de un SEK1 de principios de año , 114 millones y propuso un aumento del dividendo del 50 % a SEK1 ,50 por acción .",2
"A petición de la empresa finlandesa de medios de comunicación Alma Media 's periódicos , el director de investigación Jari Kaivo-oja en el Centro de Investigación de Futuros de Finlandia en la Escuela Turku de Economía ha elaborado un escenario futuro para la economía nacional de Finlandia utilizando un modelo desarrollado por la Universidad de Denver .",1
"En Suecia , las ventas denominadas en SEK acumuladas por Gallerix disminuyeron un 1 % y las ventas denominadas en EUR aumentaron un 11 % .",1
"Cuando esta inversión está en marcha , Atria planea expandirse en el mercado de Moscú .",1
"En junio vendió una participación del 30 por ciento a Nordstjernan , y el grupo de inversión ha tomado ahora la opción de adquirir las acciones restantes de EQT .",1
ANUNCIO DE INTERCAMBIO DE POBLACIÓN 20 de julio de 2006 1 ( 1 ) SUBSCRIPCIONES DE COMPARTIMIENTO DE BASWARE CON GARANTÍAS Y AUMENTOS EN EL CAPITAL DE COMPARTIR Un total de 119 850 acciones han sido suscritas al Programa de Garantía de BasWare .,1
Se prevé que la nueva planta tenga una capacidad de generación de electricidad de hasta 350 megavatios ( MW ) y la misma capacidad de generación de calor .,1
"El índice OMX Helsinki 25 subió 0,92 pct en 2.518,67 y el índice de cartera de la PAC de Helsinki fue 0,91 pct más alto en 4.711,19 .",2
Un máximo de 666.104 nuevas acciones se pueden suscribir mediante el ejercicio de opciones B en virtud del plan de opciones de acciones de 2004 .,1
"En la ruta entre Helsinki en Finlandia y Tallinn en Estonia , los volúmenes de carga aumentaron un 36 % , mientras que los volúmenes de carga entre Finlandia y Suecia disminuyeron un 9 % .",1
"Rinkuskiai aumentó las ventas en un 18,1 por ciento, a 1,37 millones de litros, mientras que las ventas de Kauno Alus crecieron un 14,3 por ciento, a 960.000 litros.",2
"Tiimari opera 194 tiendas en seis países, incluido su principal mercado finlandés, y generó un volumen de negocios de 76,5 millones de euros en el 2005 .",1
"La combinación de todos los servicios que nos permite ofrecer una cadena de servicios compleja y fortalecida no sólo se limita a las conexiones portuarias del Báltico, sino también para obtener acceso a la red mundial Grimaldi en el Mediterráneo, África y América del Norte ``, dice Uwe Bakosch.",2
"La empresa todavía espera que su volumen de negocios en 2010 aumente ligeramente con respecto al nivel de 2009 , añadiendo que `` la previsibilidad del mercado sigue siendo demasiado baja para las previsiones fiables sobre el desarrollo del mercado del negocio de fabricación de contratos durante el año en curso '' .",2
La adquisición aumentará considerablemente las ventas y la posición de mercado de Kemira en el mercado ruso de revestimientos de la industria metalúrgica .,2
"En enero y septiembre de 2007 , las ventas netas de Finnlines se elevaron a 505,4 millones de euros , frente a 473,5 millones de euros en el período correspondiente del 2006 .",2
"Ajustadas en función de los cambios en la estructura del Grupo , las ventas netas de la División aumentaron un 1,7 % .",2
"``El cambio optimizará la eficiencia operativa de nuestro creciente negocio,'' dijo Julia Prohaska, directora de comunicaciones de marketing para Fiskars.",2
"4 de febrero de 2011 - Proveedor finlandés de sistemas de comunicación de datos de banda ancha Teleste Oyj HEL : TLT1V registró un salto de beneficio neto de 2 ,1 millones de euros en el último trimestre de 2010 frente a 995,000 euros en el mismo período de 2009 .",2
"El beneficio de explotación del grupo finlandés Aktia ascendió a 17,5 millones de euros en el primer trimestre de 2010 , frente a 8,2 millones de euros en el primer trimestre de 2009 .",2
"El beneficio neto consolidado de explotación del Finnish Bank of land aumentó de 4,8 millones de euros en el primer trimestre de 2005 a 6,4 millones de euros en el primer trimestre de 2006 .",2
"El grupo financiero finlandés Aktia registra un beneficio de explotación de 44,4 millones de euros en enero-septiembre de 2009 , frente a 37,3 millones de euros en el período correspondiente del 2008 .",2
"El proveedor finlandés de alta tecnología Vaahto Group registra ventas netas de 41,8 millones de euros en el período contable de septiembre de 2007 a febrero de 2008 , lo que supone un aumento del 11,2 % con respecto al año anterior .",2
"Las ventas netas de la empresa finlandesa de la industria alimentaria Lnnen Tehtaat aumentaron un 13 % en 2008 hasta situarse en 349,1 millones de euros frente a 309,6 millones de euros en 2007 .",2
Una promoción individual también generó ingresos ligeramente superiores a los esperados .,2
Biohit ya presta servicios a muchos clientes actuales de Genesis y se espera que la base de clientes se expanda como resultado de este acuerdo.,2
"Tanto el beneficio de explotación como el volumen de negocios del período de tres meses aumentaron , respectivamente , de 0 ,9 millones de euros y 8,3 millones de euros , en comparación con el período correspondiente del 2005 .",2
Los ingresos por circulación han aumentado un 5 % en Finlandia y un 4 % en Suecia en 2008 .,2
"Las ventas netas de la cadena de prendas de vestir de Seppl aumentaron en un 7,0 % hasta alcanzar los 30,8 millones de euros .",2
"Mientras tanto, los volúmenes de construcción crecen a una tasa del 10-15 por ciento anual.",2
Los mercados de la construcción finlandeses y suecos siguen experimentando un crecimiento anual estimado del 4 % en 2008 .,2
"Sin embargo , Biohit estima que sus ventas netas totales seguirán creciendo en 2009 , y que las tendencias favorables de las ventas netas darán lugar a un beneficio en 2009 .",2
"En 2009 , el flujo de caja de Fiskars procedente de las actividades de explotación ascendió a 121 millones EUR , frente a los 97 millones EUR del año anterior .",2
"En Lituania , el beneficio de explotación ascendió a 190.000 euros , frente a 70.000 euros en el período correspondiente del 2005 .",2
"En el cuarto trimestre del 2008 , las ventas netas aumentaron un 2 % hasta situarse en 1.050,7 millones de euros frente a 1.027,0 millones de euros en el cuarto trimestre del 2007 .",2
"Las ventas internacionales aumentaron un 59,8 % hasta alcanzar los 1.244,4 millones de euros .",2
Las ventas netas crecieron en el período a x20ac 402 millones de dólares 585 millones de dólares de x20ac 401 millones en el 2006 .,2
Las ventas netas aumentaron de 438 millones EUR al año anterior a 655 millones EUR en abril y junio de 2010 .,2
"Las ventas netas aumentaron en un 25,5 % interanual hasta alcanzar los 59 ,6 millones de euros , ya que el número de cargadores entregados aumentó en un 41 % hasta alcanzar los 65,9 millones de piezas .",2
"Las ventas netas ascendieron a 93,6 millones de euros , frente a 93,2 millones de euros en el período correspondiente del 2005 .",2
"Los beneficios de explotación aumentaron en un 145,1 % hasta situarse en 8,3 millones de euros frente a 3,4 millones de euros .",2
"El margen de beneficio de explotación aumentó del 11,2 % al 11,7 % .",2
"Los beneficios de explotación se elevaron a 3,11 millones de euros frente a 1,22 millones de euros en el período correspondiente de 2009 .",2
"Los beneficios de explotación ascendieron a 5 millones de euros frente a 2,8 millones de euros en el cuarto trimestre del 2008 .",2
"El beneficio de explotación fue de 24,5 millones de euros , frente a 23,0 millones de euros .",2
"Las ventas netas de Ramirent en el segundo trimestre del 30 de junio fueron de 128,7 millones de euros , aproximadamente 163 millones de dólares de los EE.UU , lo que representa un aumento del 3,3% en comparación con los 124,6 millones de euros del segundo trimestre del año pasado .",2
"Los ingresos crecieron un 2 por ciento a x20ac 580 millones $ 743 millones , de x20ac 569 millones .",2
Ruukki anunció que firmó un acuerdo con Aker Solutions de Noruega para suministrar 24 anclas de aspiración en septiembre de 2010 desde su unidad Kalajoki en Finlandia.,2
"Los volúmenes de entrega y los precios de venta de Ruukki mostraron un desarrollo favorable y las ventas netas comparables de la empresa crecieron un 50 % interanual hasta alcanzar los 647 millones de euros , dijo el CEO Sakari Tamminen .",2
Se estima que las ventas netas de las revistas Sanoma crecerán en 2006 .,2
El banco prevé que el PIB de Finlandia aumentará un 2 % en 2010 y en 2011 .,2
"El beneficio de explotación consolidado de la empresa ascendió a 15,86 millones de euros , frente a 4,14 millones de euros interanuales .",2
La División de Departamentos de Tiendas informó de un aumento de las ventas del 4% .,2
El valor razonable de las propiedades de inversión de la empresa aumentó de 2.691 millones de euros hace un año a finales de marzo de 2009 .,2
"El último trimestre fue el mejor trimestre del 2009 en ventas netas , y el margen de explotación aumentó al 12,2 % .",2
"Las principales cervecerías aumentaron sus ventas de cervezas nacionales en un 4,5% el año pasado , a 256,88 millones de litros de 245,92 millones de litros en 2004 .",2
La transacción duplica el trabajo de Tecnomens y añade un cuarto a sus ventas netas .,2
"- Los beneficios de explotación aumentaron en un 26,9 % hasta alcanzar los 105,8 millones de euros ( 83,4 millones ) .",2
"`` Después de esta compra, Cramo se convertirá en el segundo mayor proveedor de servicios de alquiler en el mercado letón.",2
`` La compra de las operaciones es parte de la estrategia de YIT para ampliar su oferta geográfica de servicios de sistemas de construcción. '',2
"21 de octubre de 2010 - La empresa finlandesa de aparejos de pesca Rapala VMC Corp ( HEL : RAP1V ) dijo hoy que su beneficio neto ascendió a 18 ,9 millones de euros durante los nueve primeros meses de 2010 de 15 ,1 millones de euros para el mismo período del año anterior .",2
"Según Finnish Metso Minerals , el valor de los pedidos de la empresa ha subido a 1.900 millones de euros en 12 meses .",2
Finnish Aldata Solution ha firmado un contrato de suministro de su sistema G.O.L.D. a dos cadenas minoristas francesas.,2
"El Finnish Bank of land informa de que su beneficio de explotación ascendió a 21,3 millones de euros en el segundo trimestre de 2009 , frente a 6,1 millones de euros en el período correspondiente del 2008 .",2
"El beneficio de explotación del grupo financiero finlandés Aktia para 2009 aumentó a 47,0 millones de euros en comparación con 6,6 millones de euros en 2008 .",2
"Las ventas netas del fabricante finlandés de maquinaria forestal Ponsse aumentaron a 51,3 millones de euros en el primer trimestre de 2010 , de 37,5 millones de euros en el período correspondiente de 2009 .",2
La KCI finlandesa Konecranes ha elevado su estimación de crecimiento neto de las ventas para el 2006 de más del 25 % a más del 35 % .,2
Finnish Okmetic que fabrica y procesa obleas de silicio para las industrias de semiconductores y sensores y la empresa noruega de obleas solares NorSun han firmado un contrato en virtud del cual Okmetic suministrará cristales de silicio mono de NorSun para su uso en la fabricación de células solares.,2
"Las ventas netas de la empresa farmacéutica finlandesa Orion ascendieron a 190 millones de euros en el primer trimestre de 2009 , frente a 180 millones de euros en el primer trimestre de 2008 .",2
"Finlandés Ponsse ha firmado un acuerdo con Babcock África para la distribución y el apoyo de máquinas forestales Ponsse, cabezas de cosechadora, y sistemas de información en Sudáfrica.",2
Sudáfrica Sappi se convertirá en la mayor empresa de la industria forestal extranjera que opera en Finlandia como resultado de la adquisición de la unidad de empresas Gráficas de la Corporación finlandesa M-real.,2
"Según el vicediputado Pekka Silvennoinen , el objetivo es duplicar el volumen de negocios durante los próximos tres años .",2
"Según HKScan Finland , el plan es aumentar las ventas netas de Jrvi-Suomen Portti a 80 millones EUR a 100 millones EUR .",2
"Los ingresos por publicidad y circulación aumentaron un 3,4 % y un 0,4 % , respectivamente .",2
"Después de la adquisición , Cramo se convertirá en el segundo mayor proveedor de servicios de alquiler en el mercado letón .",2
"Una vez más , el aumento de ventas más significativo del 18,6 % se produjo en Rusia .",2
Alma Media espera que sus ventas netas aumenten como se pronosticaba anteriormente .,2
"También el beneficio de Lemminkinen para el período contable subió a 3,1 millones de euros de EUR -24,5 millones de euros hace un año .",2
"A finales de marzo de 2007 , la cartera de pedidos del grupo se situaba en 39,6 millones de euros , un 42 % más que en el período correspondiente del 2006 .",2
"Al mismo tiempo , el beneficio de la empresa aumentó un 10 % en H1 y alcanzó los 79.000 Ls .",2
"Tanto los beneficios de explotación como las ventas netas durante el período de 12 meses aumentaron , respectivamente , de 10,5 millones de euros y 28,8 millones de euros , en comparación con el ejercicio 2004 .",2
"Tanto los beneficios de explotación como las ventas netas durante el período de 12 meses aumentaron , respectivamente , de 20,8 millones de euros y 177 millones de euros , en comparación con el ejercicio 2004 .",2
"Tanto los beneficios de explotación como las ventas netas durante el período de 12 meses aumentaron , respectivamente , de 21,5 millones de euros y 196 millones de euros , en comparación con 2005 .",2
"Tanto los beneficios de explotación como las ventas netas durante el período de 12 meses aumentaron , respectivamente , de 4,7 millones de euros y 26,7 millones de euros , en comparación con 2004 .",2
"Tanto el beneficio de explotación como las ventas netas para el período de nueve meses aumentaron , respectivamente , un 26,6 % y un 3,4 % , en comparación con el período correspondiente del 2006 .",2
"Tanto los beneficios de explotación como las ventas netas durante el período de seis meses aumentaron , respectivamente , de 13,8 millones de euros y 143 millones de euros , en comparación con el período correspondiente del 2007 .",2
"Los beneficios de explotación y las ventas netas para el período de seis meses aumentaron , respectivamente , de 0,4 millones de euros y 3,2 millones de euros , en comparación con el período correspondiente del 2005 .",2
"Los beneficios de explotación y las ventas netas para el período de seis meses aumentaron , respectivamente , de 18 millones de euros y 127 millones de euros , en comparación con el período correspondiente del 2006 .",2
"Los beneficios de explotación y las ventas netas para el período de seis meses aumentaron , respectivamente , de 7,5 millones de euros y 655 millones de euros , en comparación con el período correspondiente del 2005 .",2
"Los beneficios de explotación y las ventas netas durante el período de tres meses aumentaron , respectivamente , de 15 millones de euros y 131 millones de euros , en comparación con el período correspondiente del 2005 .",2
"Los beneficios de explotación y las ventas netas para el período de tres meses aumentaron , respectivamente , de 16 millones EUR y 139 millones EUR , en comparación con el trimestre correspondiente del 2006 .",2
"Los beneficios de explotación y las ventas del período de tres meses aumentaron , respectivamente , de 0,3 millones de euros y 13,1 millones de euros , en comparación con el período correspondiente del 2005 .",2
"Tanto el beneficio de explotación como el volumen de negocios del período de nueve meses aumentaron , respectivamente , de 2,4 millones de euros y 43,8 millones de euros , en comparación con el período correspondiente del año anterior .",2
"Tanto el beneficio de explotación como el volumen de negocios del período de seis meses aumentaron , respectivamente , de 17 ,6 millones de euros y 1149 millones de euros , en comparación con el período correspondiente del 2007 .",2
"Tanto el beneficio de explotación como el volumen de negocios del período de seis meses aumentaron , respectivamente , de 0 ,1 millones de euros y 29 ,0 millones de euros , en comparación con el período correspondiente del año anterior .",2
El volumen de carga creció un 7 %.,2
El volumen de carga aumentó aproximadamente un 5 %.,2
"El beneficio de explotación comparable ascendió a 854 millones EUR , frente a 730 millones EUR en 2004 .",2
"Digia dijo que sus ventas netas consolidadas para enero-junio de 2010 fueron de 67 ,8 millones EUR , un aumento del 9,7 % en el mismo período de 2009 ( 61 ,9 millones EUR ) .",2
"Las ganancias diluidas por acción ( EPS ) aumentaron de 0,05 EUR a 0,29 EUR .",2
"Las ganancias diluidas por acción ( EPS ) aumentaron a 0,52 euros frente a 0,09 euros .",2
"Las ganancias diluidas por acción ( EPS ) aumentaron de 0,64 EUR a 1,05 EUR .",2
"Las ganancias diluidas por acción ( EPS ) aumentaron de 0,50 EUR a 3,68 EUR .",2
"El SPE diluido ascendió a 3 ,68 EUR de 0,50 EUR .",2
"El margen EBIT subió del 1,4 % al 5,1 % .",2
"En el tercer trimestre del 2008 , las ventas netas del grupo para el tercer trimestre fueron de EUR0 ,00 , frente a EUR0 ,01 , lo que representa unas ventas netas del grupo para el tercer trimestre del 2008 de EUR15 ,3 millones , un aumento del 2,8 % en comparación con EUR14 ,9 millones en el tercer trimestre del 2008 .",2
"El EPS de operaciones continuas llegó a las 0.30 eur , frente a las 0,17 .",2
"En el tercer trimestre del 2007 , las ventas netas de Frozen Foods Business ascendieron a 11,0 EUR , lo que supone un aumento de alrededor del 5 % con respecto al tercer trimestre del 2006 .",2
928 000 EUR en el primer trimestre de 2010 6 de mayo de 2010 - La empresa finlandesa de diseño textil y de prendas de vestir Marimekko Oyj ( HEL : MMO1V ) dijo hoy que su beneficio neto ascendió a 928 000 EUR en el primer trimestre de 2010 de 13 000 EUR en el período correspondiente del año anterior .,2
"Elcoteq SE , con sede en Finlandia , un proveedor privado de servicios de fabricación electrónica a empresas de comunicaciones, dijo el jueves que firmó un acuerdo de suministro de fabricación a largo plazo con la empresa de equipos de comunicaciones Andrew Corp. .",2
"Fiskars Oyj Abp ( HEL : FISAS ) dijo hoy que su beneficio neto ascendió a 24,1 millones de euros ( 33,6 millones de dólares ) en el tercer trimestre de 2010 , frente a 17,9 millones de euros al año anterior .",2
"La cadena de grandes almacenes finlandesa Stockmann Oyj Abp obtuvo un beneficio neto de 39,8 millones de euros ( 56,8 millones de dólares ) durante los primeros nueve meses del 2007 a partir de 37,4 millones de euros ( 53,4 millones de dólares ) para el mismo período del 2006 .",2
"Konecranes Oyj , fabricante finlandés de equipos de elevación , dijo el 30 de julio de 2008 que su beneficio neto aumentó a 71,2 millones de euros ( 111,1 millones de dólares ) para el primer semestre de 2008 a partir de 57,1 millones de euros ( 89,1 millones de dólares ) para el mismo período del 2007 .",2
El desarrollador finlandés de soluciones de mensajería Tecnomen Corporation ( OMX Helsinki : TEM1V ) dijo el jueves ( 11 de diciembre ) que ha recibido una orden de expansión para su solución de carga convergente en América Latina .,2
"Proveedor finlandés de soluciones para la industria metalúrgica El beneficio neto de Outotec Oyj aumentó a 50,4 millones de euros ( 72,5 millones de dólares ) durante los primeros nueve meses del 2007 a partir de 20,1 millones de euros ( 28,9 millones de dólares ) para el mismo período del 2006 .",2
"El beneficio neto de la empresa finlandesa de productos metálicos Componenta Oyj ascendió a 26,1 millones de euros ( 35,9 millones de dólares ) para el primer trimestre del 2007 a partir de 5,3 millones de euros ( 7,3 millones de dólares ) para el mismo período del 2006 .",2
"El distribuidor finlandés de suministros de oficina y accesorios de ordenador Beltton-Group Plc dijo que su beneficio neto aumentó a 1,3 millones de euros ( 1,7 millones de dólares ) en el 2006 desde 1,13 millones de euros ( 1,5 millones de dólares ) en el 2005 .",2
"Stonesoft Oyj , desarrollador finlandés de soluciones de software de seguridad y privacidad , dijo el 7 de enero de 2008 que las ventas preliminares de sus productos StoneGate crecieron 59 pct año tras año hasta 3,6 millones de euros ( $ 5,3 millones ) para el cuarto trimestre del 2007 .",2
"La empresa finlandesa Okmetic Oyj ( OMX Helsinki : OKM1V ) informó el jueves ( 7 de agosto ) de un beneficio de explotación de 5,3 millones de euros para el período comprendido entre enero y junio del 2008 , frente a 3,3 millones de euros en el período correspondiente del 2007 .",2
"El desarrollador finlandés de software Done Solutions Oyj dijo que su beneficio neto aumentó a 3,5 millones de euros ( 4,6 millones de dólares ) en 2006 a partir de 2,3 millones de euros ( 3,0 millones de dólares ) en 2005 .",2
El beneficio de explotación subyacente del primer trimestre aumentó a 41 millones de euros de 33 millones de euros al año anterior .,2
"Tras la adquisición , Relacom reforzará su presencia en Finlandia , sirviendo a operadores y al mercado de oficinas con construcción de redes móviles y fijas , servicios de instalación y mantenimiento .",2
"Durante los nueve primeros meses del 2010 , el beneficio neto de la empresa ascendió a 41 millones de euros de 30 millones de euros para el período correspondiente del 2009 .",2
"HELSINKI ( AFX ) - El grupo minorista y mayorista Kesko notificó ventas netas de 659,4 millones de euros para febrero , lo que supone un aumento de 10,8 millones de euros interanuales .",2
"Sin embargo , se observa que las ventas netas en 2010 aumentaron a 598 ,3 millones de euros , frente a 582 millones de euros en 2009 .",2
"Sin embargo , las ventas volvieron a crecer en abril-junio de 2010 , dijo el CEO Pekka Eloholma .",2
"Ragutis , controlada por la cervecería finlandesa , informó de un aumento del 5,4 por ciento en las ventas de cerveza a 10,44 millones de litros y tenía una cuota de mercado del 11,09 por ciento .",2
"Svyturys-Utenos Alus , que está controlado por el grupo nórdico Baltic Beverages Holding ( BBH ) , registró un crecimiento del 4,7 por ciento en las ventas de cerveza para enero-mayo a 46,22 millones de litros .",2
"Sólo en diciembre , los miembros de la Asociación Lituana de Cervecerías vendieron un total de 20,3 millones de litros de cerveza , un aumento del 1,9% con respecto a las ventas de 19,92 millones de litros en diciembre de 2004 .",2
"En enero y septiembre de 2009 , los ingresos netos por intereses del Grupo aumentaron a 112,4 millones de euros de 74,3 millones de euros en enero y septiembre de 2008 .",2
